time,freemem@tsung_controller@ip-172-31-24-205 
0,3523.28125 
10,3523.140625 
20,3517.5 
30,3512.93359375 
40,3511.20703125 
50,3508.8828125 
60,3501.70703125 
70,3499.484375 
80,3489.71484375 
90,3484.2265625 
100,3476.23046875 
110,3467.07421875 
120,3452.64453125 
130,3448.26953125 
140,3445.984375 
150,3444.671875 
160,3444.05859375 
170,3455.671875 
180,3455.90625 
190,3455.87890625 
200,3454.984375 
210,3455.09765625 
220,3455.1640625 
230,3455.234375 
240,3455.28125 
250,3455.04296875 
260,3455.04296875 
267,3455.05078125 
